time,E_scr_pv,E_scr_sv,c_temp_pv,c_temp_sv,k_rpm_pv,k_rpm_sv,n_temp_pv,n_temp_sv,scale_pv,s_temp_pv,s_temp_sv
2023-05-19T14:19:19.879688Z,8,8,70.3,70,181,170,67.4,70,3.03,67.3,70
2023-05-19T14:21:32.157515Z,8,8,70.0,70,181,170,67.0,70,3.01,67.2,70
2023-05-19T14:21:32.597059Z,8,8,70.0,70,181,170,67.0,70,3.01,66.9,70
2023-05-19T14:21:33.034433Z,8,8,69.9,70,181,170,66.9,70,3.01,67.0,70
2023-05-19T14:21:33.476283Z,8,8,69.9,70,181,170,66.9,70,3.01,66.9,70
2023-05-19T14:21:38.243664Z,8,8,69.9,70,181,170,67.0,70,2.96,66.2,70
2023-05-19T14:21:38.695824Z,8,8,70.0,70,181,170,67.0,70,2.96,66.3,70
2023-05-19T14:21:39.133281Z,8,8,69.9,70,180,170,67.0,70,2.96,66.2,70
2023-05-19T14:21:39.589826Z,8,8,69.9,70,179,170,67.1,70,2.96,66.1,70
2023-05-19T14:21:40.034067Z,8,8,70.0,70,179,170,67.1,70,2.96,66.1,70
2023-05-19T14:21:55.423028Z,8,8,70.0,70,179,170,67.2,70,3.01,66.1,70
2023-05-19T14:21:55.876108Z,8,8,69.9,70,179,170,67.1,70,3.01,66.2,70
2023-05-19T14:21:56.317030Z,8,8,70.0,70,179,170,67.1,70,3.01,66.2,70
2023-05-19T14:21:56.773565Z,8,8,70.0,70,179,170,67.1,70,3.01,66.3,70
2023-05-19T14:21:57.243118Z,8,8,69.9,70,179,170,67.1,70,3.01,66.4,70
2023-05-19T14:21:57.728009Z,8,8,70.0,70,179,170,67.2,70,3.01,66.4,70
2023-05-19T14:22:43.800839Z,8,8,69.9,70,179,170,66.9,70,3.02,65.8,70
2023-05-19T14:22:44.235447Z,8,8,70.0,70,179,170,66.9,70,3.02,65.8,70
2023-05-19T14:22:44.676357Z,8,8,69.9,70,179,170,66.9,70,3.02,66.0,70
2023-05-19T14:22:45.113815Z,8,8,70.0,70,179,170,66.9,70,3.02,66.0,70
2023-05-19T14:23:22.940698Z,8,8,69.9,70,179,170,67.1,70,3.07,66.7,70
2023-05-19T14:23:23.393779Z,8,8,69.8,70,179,170,67.1,70,3.07,66.7,70
2023-05-19T14:23:23.878317Z,8,8,69.9,70,179,170,67.1,70,3.07,66.6,70
2023-05-19T14:23:24.310148Z,8,8,69.9,70,179,170,67.1,70,3.07,66.6,70
2023-05-19T14:23:43.233399Z,8,8,69.8,70,179,170,67.3,70,3.08,66.0,70
2023-05-19T14:23:43.686466Z,8,8,69.9,70,179,170,67.3,70,3.08,66.0,70
2023-05-19T14:23:44.121005Z,8,8,69.9,70,179,170,67.2,70,3.08,66.1,70
2023-05-19T14:23:44.558431Z,8,8,69.9,70,179,170,67.1,70,3.08,66.2,70
2023-05-19T14:23:44.995912Z,8,8,69.8,70,179,170,67.2,70,3.08,66.2,70
2023-05-19T14:23:45.436781Z,8,8,69.9,70,179,170,67.1,70,3.08,66.1,70
2023-05-19T14:23:45.890064Z,8,8,69.8,70,179,170,67.2,70,3.08,66.2,70
2023-05-19T14:23:46.333578Z,8,8,69.9,70,179,170,67.2,70,3.08,66.3,70
2023-05-19T14:23:56.520514Z,8,8,69.9,70,181,170,66.6,70,3.0,67.3,70
2023-05-19T14:23:57.020461Z,8,8,69.8,70,181,170,66.5,70,3.0,67.3,70
2023-05-19T14:23:57.473549Z,8,8,69.8,70,181,170,66.5,70,3.0,67.3,70
2023-05-19T14:23:57.949189Z,8,8,69.9,70,181,170,66.5,70,3.0,67.4,70
2023-05-19T14:23:58.393582Z,8,8,69.8,70,181,170,66.4,70,3.0,67.5,70
2023-05-19T14:23:58.831035Z,8,8,69.8,70,181,170,66.6,70,3.0,67.5,70
2023-05-19T14:24:01.805854Z,8,8,69.8,70,181,170,66.3,70,3.02,67.8,70
2023-05-19T14:24:02.262316Z,8,8,69.8,70,181,170,66.2,70,3.02,67.8,70
2023-05-19T14:24:02.703760Z,8,8,69.8,70,181,170,66.3,70,3.02,67.9,70
2023-05-19T14:24:03.153861Z,8,8,69.9,70,181,170,66.2,70,3.02,67.8,70
2023-05-19T14:24:03.591357Z,8,8,69.8,70,181,170,66.3,70,3.02,68.0,70
2023-05-19T14:24:07.094182Z,8,8,69.8,70,181,170,66.2,70,3.01,68.2,70
2023-05-19T14:24:07.565657Z,8,8,69.8,70,181,170,66.2,70,3.01,68.2,70
2023-05-19T14:24:08.006477Z,8,8,69.8,70,181,170,66.2,70,3.01,68.0,70
2023-05-19T14:24:08.441281Z,8,8,69.8,70,181,170,66.2,70,3.01,68.1,70
2023-05-19T14:24:08.956845Z,8,8,69.8,70,181,170,66.1,70,3.01,68.1,70
2023-05-19T14:24:12.393975Z,8,8,69.9,70,181,170,66.2,70,3.01,67.5,70
2023-05-19T14:24:12.832095Z,8,8,69.8,70,181,170,66.2,70,3.01,67.6,70
2023-05-19T14:24:13.282454Z,8,8,69.8,70,181,170,66.2,70,3.01,67.5,70
2023-05-19T14:24:13.729800Z,8,8,69.8,70,181,170,66.3,70,3.01,67.4,70
2023-05-19T14:24:14.186331Z,8,8,69.9,70,181,170,66.3,70,3.01,67.3,70
2023-05-19T14:24:55.746782Z,8,8,69.9,70,181,170,67.5,70,3.05,67.2,70
2023-05-19T14:24:56.220247Z,8,8,69.9,70,181,170,67.5,70,3.05,67.2,70
2023-05-19T14:24:56.676641Z,8,8,69.9,70,181,170,67.5,70,3.05,67.3,70
2023-05-19T14:24:57.104950Z,8,8,69.8,70,181,170,67.5,70,3.05,67.3,70
2023-05-19T14:24:57.542628Z,8,8,69.8,70,181,170,67.5,70,3.05,67.3,70
2023-05-19T14:25:33.008620Z,8,8,69.9,70,181,170,66.6,70,3.02,66.2,70
2023-05-19T14:25:33.465761Z,8,8,69.7,70,181,170,66.6,70,3.02,66.1,70
2023-05-19T14:25:33.915921Z,8,8,69.9,70,181,170,66.5,70,3.02,66.2,70
2023-05-19T14:25:34.355153Z,8,8,69.8,70,181,170,66.5,70,3.02,66.0,70
2023-05-19T14:25:34.799450Z,8,8,69.8,70,181,170,66.5,70,3.02,66.0,70
2023-05-19T14:26:09.380312Z,8,8,69.8,70,182,170,67.5,70,3.04,67.9,70
2023-05-19T14:26:09.825139Z,8,8,69.8,70,182,170,67.5,70,3.04,68.1,70
2023-05-19T14:26:10.281536Z,8,8,69.9,70,182,170,67.5,70,3.04,68.1,70
2023-05-19T14:26:10.731689Z,8,8,69.9,70,182,170,67.6,70,3.04,68.1,70
2023-05-19T14:27:35.213707Z,8,8,69.9,70,182,170,67.5,70,3.01,65.8,70
2023-05-19T14:27:35.651162Z,8,8,69.8,70,182,170,67.4,70,3.01,65.8,70
2023-05-19T14:27:36.107453Z,8,8,69.8,70,182,170,67.5,70,3.01,65.8,70
2023-05-19T14:27:36.544996Z,8,8,69.8,70,182,170,67.4,70,3.01,65.7,70
2023-05-19T14:27:51.574626Z,8,8,69.7,70,182,170,67.8,70,3.01,66.7,70
2023-05-19T14:27:52.027701Z,8,8,69.7,70,182,170,67.8,70,3.01,66.7,70
2023-05-19T14:27:52.480698Z,8,8,69.8,70,182,170,67.8,70,3.01,66.8,70
2023-05-19T14:27:53.223198Z,8,8,69.7,70,182,170,67.6,70,3.01,66.9,70
2023-05-19T14:28:24.363805Z,8,8,69.7,70,182,170,66.5,70,2.98,66.3,70
2023-05-19T14:28:24.816878Z,8,8,69.7,70,182,170,66.5,70,2.98,66.3,70
2023-05-19T14:28:25.254330Z,8,8,69.6,70,182,170,66.4,70,2.98,66.2,70
2023-05-19T14:28:25.707405Z,8,8,69.7,70,182,170,66.4,70,2.98,66.1,70
2023-05-19T14:28:26.163798Z,8,8,69.7,70,182,170,66.4,70,2.98,66.1,70
2023-05-19T14:29:25.082640Z,8,8,69.7,70,181,170,67.3,70,3.04,65.8,70
2023-05-19T14:29:25.523345Z,8,8,69.7,70,181,170,67.2,70,3.04,65.8,70
2023-05-19T14:29:25.960880Z,8,8,69.7,70,181,170,67.3,70,3.04,65.9,70
2023-05-19T14:29:26.398542Z,8,8,69.7,70,181,170,67.2,70,3.04,65.8,70
2023-05-19T14:29:42.287455Z,8,8,69.8,70,181,170,66.5,70,3.03,66.9,70
2023-05-19T14:29:42.724909Z,8,8,69.7,70,181,170,66.6,70,3.03,67.0,70
2023-05-19T14:29:43.162362Z,8,8,69.8,70,181,170,66.6,70,3.03,67.1,70
2023-05-19T14:29:43.599818Z,8,8,69.7,70,181,170,66.5,70,3.03,67.0,70
2023-05-19T14:29:44.037266Z,8,8,69.7,70,181,170,66.5,70,3.03,67.1,70
2023-05-19T14:30:39.704091Z,8,8,69.7,70,181,170,67.4,70,3.04,67.2,70
2023-05-19T14:30:40.141746Z,8,8,69.7,70,181,170,67.4,70,3.04,67.2,70
2023-05-19T14:30:40.579198Z,8,8,69.7,70,181,170,67.4,70,3.04,67.3,70
2023-05-19T14:30:41.016573Z,8,8,69.6,70,181,170,67.3,70,3.04,67.3,70
2023-05-19T14:31:50.149835Z,8,8,69.6,70,181,170,67.5,70,3.05,67.6,70
2023-05-19T14:31:50.637471Z,8,8,69.7,70,181,170,67.4,70,3.05,67.7,70
2023-05-19T14:31:51.090548Z,8,8,69.6,70,181,170,67.4,70,3.05,67.7,70
2023-05-19T14:31:51.921898Z,8,8,69.6,70,181,170,67.4,70,3.05,67.7,70
2023-05-19T14:32:16.235926Z,8,8,69.7,70,181,170,66.9,70,3.09,66.0,70
2023-05-19T14:32:16.676698Z,8,8,69.7,70,181,170,66.8,70,3.09,65.9,70
2023-05-19T14:32:17.195382Z,8,8,69.7,70,181,170,66.8,70,3.09,65.8,70
2023-05-19T14:32:17.636144Z,8,8,69.6,70,181,170,66.8,70,3.09,65.9,70
2023-05-19T14:32:18.076929Z,8,8,69.7,70,181,170,66.8,70,3.09,65.8,70
2023-05-19T14:32:25.216781Z,8,8,69.7,70,182,170,66.6,70,3.07,65.9,70
2023-05-19T14:32:25.669869Z,8,8,69.7,70,182,170,66.5,70,3.07,65.9,70
2023-05-19T14:32:26.126289Z,8,8,69.7,70,182,170,66.5,70,3.07,65.9,70
2023-05-19T14:32:26.563662Z,8,8,69.7,70,182,170,66.6,70,3.07,65.9,70
2023-05-19T14:32:53.888918Z,8,8,69.7,70,183,170,67.2,70,3.05,68.2,70
2023-05-19T14:32:54.357548Z,8,8,69.6,70,183,170,67.1,70,3.05,68.1,70
2023-05-19T14:32:54.795079Z,8,8,69.7,70,183,170,67.2,70,3.05,68.1,70
2023-05-19T14:32:55.251466Z,8,8,69.8,70,183,170,67.2,70,3.05,68.1,70
2023-05-19T14:33:17.971091Z,8,8,69.7,70,184,170,67.7,70,3.02,65.6,70
2023-05-19T14:33:18.455368Z,8,8,69.7,70,184,170,67.6,70,3.02,65.7,70
2023-05-19T14:33:18.911810Z,8,8,69.7,70,184,170,67.6,70,3.02,65.6,70
2023-05-19T14:33:19.383751Z,8,8,69.7,70,184,170,67.6,70,3.02,65.6,70
2023-05-19T14:33:19.840160Z,8,8,69.7,70,184,170,67.6,70,3.02,65.6,70
2023-05-19T14:33:22.371122Z,8,8,69.8,70,184,170,67.4,70,3.04,65.9,70
2023-05-19T14:33:22.843137Z,8,8,69.8,70,184,170,67.4,70,3.04,66.0,70
2023-05-19T14:33:23.296216Z,8,8,69.7,70,184,170,67.3,70,3.04,66.0,70
2023-05-19T14:33:23.733675Z,8,8,69.7,70,184,170,67.4,70,3.04,66.0,70
2023-05-19T14:33:24.190075Z,8,8,69.7,70,184,170,67.3,70,3.04,66.0,70
2023-05-19T14:34:29.702589Z,8,8,69.8,70,184,170,67.8,70,3.01,67.1,70
2023-05-19T14:34:30.140045Z,8,8,69.7,70,184,170,67.8,70,3.01,67.2,70
2023-05-19T14:34:30.590058Z,8,8,69.8,70,184,170,67.9,70,3.01,67.3,70
2023-05-19T14:34:31.005964Z,8,8,69.8,70,184,170,67.8,70,3.01,67.3,70
2023-05-19T14:34:31.459043Z,8,8,69.7,70,184,170,67.9,70,3.01,67.3,70
2023-05-19T14:34:31.899816Z,8,8,69.7,70,184,170,67.9,70,3.01,67.5,70
2023-05-19T14:34:43.464386Z,8,8,69.7,70,182,170,67.8,70,3.03,68.1,70
2023-05-19T14:34:43.901826Z,8,8,69.7,70,182,170,67.8,70,3.03,68.0,70
2023-05-19T14:34:44.339282Z,8,8,69.7,70,182,170,67.9,70,3.03,68.0,70
2023-05-19T14:35:06.965178Z,8,8,69.7,70,182,170,66.9,70,3.06,65.7,70
2023-05-19T14:35:07.402655Z,8,8,69.7,70,182,170,66.9,70,3.06,65.8,70
2023-05-19T14:35:07.843405Z,8,8,69.6,70,182,170,66.9,70,3.06,65.7,70
2023-05-19T14:35:08.296480Z,8,8,69.7,70,182,170,66.9,70,3.06,65.8,70
2023-05-19T14:36:26.772399Z,8,8,69.6,70,184,170,67.1,70,3.0,67.2,70
2023-05-19T14:36:27.244433Z,8,8,69.6,70,184,170,67.1,70,3.0,67.2,70
2023-05-19T14:36:27.681881Z,8,8,69.6,70,184,170,67.1,70,3.0,67.2,70
2023-05-19T14:36:28.119257Z,8,8,69.7,70,184,170,67.1,70,2.99,67.4,70
2023-05-19T14:36:28.556790Z,8,8,69.6,70,184,170,67.1,70,2.99,67.3,70
2023-05-19T14:36:28.994242Z,8,8,69.6,70,184,170,67.1,70,2.99,67.3,70
2023-05-19T14:36:29.572297Z,8,8,69.7,70,184,170,67.0,70,2.99,67.4,70
2023-05-19T14:36:30.009764Z,8,8,69.6,70,184,170,67.0,70,2.99,67.4,70
2023-05-19T14:36:30.450529Z,8,8,69.6,70,184,170,67.1,70,2.99,67.5,70
2023-05-19T14:36:30.903599Z,8,8,69.6,70,184,170,67.1,70,2.99,67.6,70
2023-05-19T14:37:11.636916Z,8,8,69.8,70,184,170,66.7,70,3.04,65.8,70
2023-05-19T14:37:12.090000Z,8,8,69.8,70,184,170,66.7,70,3.04,65.7,70
2023-05-19T14:37:12.527460Z,8,8,69.7,70,184,170,66.8,70,3.04,65.7,70
2023-05-19T14:37:12.964900Z,8,8,69.7,70,184,170,66.7,70,3.04,65.7,70
2023-05-19T14:38:43.847490Z,8,8,69.7,70,184,170,66.6,70,3.07,67.7,70
2023-05-19T14:38:44.284928Z,8,8,69.7,70,184,170,66.4,70,3.07,67.7,70
2023-05-19T14:38:44.788181Z,8,8,69.7,70,184,170,66.4,70,3.07,67.7,70
2023-05-19T14:38:45.263528Z,8,8,69.7,70,184,170,66.5,70,3.07,67.5,70
2023-05-19T14:38:57.824669Z,8,8,69.7,70,184,170,66.8,70,3.08,66.0,70
2023-05-19T14:38:58.262126Z,8,8,69.7,70,184,170,66.9,70,3.08,66.0,70
2023-05-19T14:38:58.777694Z,8,8,69.6,70,184,170,66.8,70,3.08,66.0,70
2023-05-19T14:38:59.215152Z,8,8,69.7,70,184,170,66.9,70,3.08,65.9,70
2023-05-19T14:39:32.711544Z,8,8,69.6,70,184,170,67.4,70,3.05,68.1,70
2023-05-19T14:39:33.148994Z,8,8,69.7,70,184,170,67.3,70,3.05,68.0,70
2023-05-19T14:39:33.602071Z,8,8,69.7,70,184,170,67.3,70,3.05,67.9,70
2023-05-19T14:39:34.117644Z,8,8,69.6,70,184,170,67.3,70,3.05,68.0,70
2023-05-19T14:40:11.363628Z,8,8,69.6,70,184,170,66.4,70,3.09,67.1,70
2023-05-19T14:40:11.851274Z,8,8,69.7,70,184,170,66.4,70,3.09,67.1,70
2023-05-19T14:40:12.304344Z,8,8,69.7,70,184,170,66.4,70,3.09,67.1,70
2023-05-19T14:40:12.776364Z,8,8,69.6,70,185,170,66.5,70,3.09,67.2,70
2023-05-19T14:40:13.204580Z,8,8,69.7,70,185,170,66.5,70,3.09,67.2,70
2023-05-19T14:40:25.750102Z,8,8,69.6,70,186,170,67.0,70,3.04,68.3,70
2023-05-19T14:40:26.234431Z,8,8,69.7,70,186,170,67.1,70,3.04,68.1,70
2023-05-19T14:40:26.675196Z,8,8,69.6,70,186,170,67.2,70,3.04,68.1,70
2023-05-19T14:40:27.115976Z,8,8,69.6,70,186,170,67.1,70,3.04,68.0,70
2023-05-19T14:41:02.303005Z,8,8,69.7,70,186,170,67.4,70,3.03,66.2,70
2023-05-19T14:41:02.771717Z,8,8,69.6,70,186,170,67.4,70,3.03,66.3,70
2023-05-19T14:41:03.240631Z,8,8,69.7,70,186,170,67.3,70,3.03,66.3,70
2023-05-19T14:41:03.693699Z,8,8,69.7,70,186,170,67.3,70,3.03,66.3,70
2023-05-19T14:43:35.869685Z,8,8,69.6,70,186,170,66.9,70,3.05,67.3,70
2023-05-19T14:43:36.369634Z,8,8,69.5,70,186,170,66.8,70,3.05,67.4,70
2023-05-19T14:43:36.807091Z,8,8,69.5,70,186,170,66.9,70,3.05,67.4,70
2023-05-19T14:43:37.260173Z,8,8,69.6,70,186,170,66.8,70,3.05,67.5,70
2023-05-19T14:43:37.700932Z,8,8,69.5,70,186,170,66.9,70,3.05,67.5,70
2023-05-19T14:44:10.650507Z,8,8,69.5,70,186,170,67.2,70,3.05,66.4,70
2023-05-19T14:44:11.106916Z,8,8,69.6,70,186,170,67.2,70,3.05,66.3,70
2023-05-19T14:44:11.544365Z,8,8,69.6,70,186,170,67.3,70,3.05,66.2,70
2023-05-19T14:44:11.969491Z,8,8,69.6,70,186,170,67.2,70,3.05,66.2,70
2023-05-19T14:45:18.759680Z,8,8,69.5,70,186,170,67.6,70,3.04,65.6,70
2023-05-19T14:45:19.212752Z,8,8,69.5,70,186,170,67.6,70,3.04,65.5,70
2023-05-19T14:45:19.791040Z,8,8,69.6,70,186,170,67.6,70,3.04,65.7,70
2023-05-19T14:45:20.228705Z,8,8,69.5,70,186,170,67.7,70,3.04,65.5,70
2023-05-19T14:45:44.960625Z,8,8,69.6,70,186,170,66.8,70,3.03,67.1,70
2023-05-19T14:45:45.398078Z,8,8,69.5,70,186,170,66.9,70,3.03,67.3,70
2023-05-19T14:45:45.835530Z,8,8,69.5,70,186,170,66.9,70,3.03,67.2,70
2023-05-19T14:45:46.307467Z,8,8,69.5,70,186,170,66.8,70,3.03,67.2,70
2023-05-19T14:45:46.776245Z,8,8,69.5,70,186,170,66.8,70,3.03,67.4,70
2023-05-19T14:45:47.232627Z,8,8,69.5,70,186,170,66.7,70,3.03,67.4,70
2023-05-19T14:45:49.732369Z,8,8,69.5,70,186,170,66.8,70,3.0,67.6,70
2023-05-19T14:45:50.173066Z,8,8,69.5,70,186,170,66.6,70,3.0,67.7,70
2023-05-19T14:45:50.710972Z,8,8,69.5,70,186,170,66.6,70,3.0,67.8,70
2023-05-19T14:45:51.164046Z,8,8,69.5,70,186,170,66.6,70,3.0,67.8,70
2023-05-19T14:45:59.819370Z,8,8,69.6,70,186,170,66.5,70,3.0,68.2,70
2023-05-19T14:46:00.256816Z,8,8,69.5,70,186,170,66.6,70,3.0,68.0,70
2023-05-19T14:46:00.694261Z,8,8,69.6,70,186,170,66.5,70,3.0,68.1,70
2023-05-19T14:46:01.147340Z,8,8,69.5,70,186,170,66.5,70,3.0,68.0,70
2023-05-19T14:46:07.225038Z,8,8,69.6,70,186,170,66.5,70,3.03,67.3,70
2023-05-19T14:46:07.681434Z,8,8,69.5,70,186,170,66.5,70,3.03,67.2,70
2023-05-19T14:46:08.134509Z,8,8,69.5,70,186,170,66.5,70,3.03,67.2,70
2023-05-19T14:46:08.587599Z,8,8,69.6,70,186,170,66.5,70,3.03,67.2,70
2023-05-19T14:46:57.708805Z,8,8,69.6,70,186,170,67.7,70,2.99,68.4,70
2023-05-19T14:46:58.224456Z,8,8,69.5,70,186,170,67.6,70,2.99,68.4,70
2023-05-19T14:46:58.680830Z,8,8,69.6,70,186,170,67.7,70,2.99,68.5,70
2023-05-19T14:46:59.118534Z,8,8,69.6,70,185,170,67.6,70,2.99,68.5,70
2023-05-19T14:46:59.571603Z,8,8,69.6,70,183,170,67.6,70,2.99,68.5,70
2023-05-19T14:47:04.899159Z,8,8,69.6,70,183,170,67.4,70,3.08,68.3,70
2023-05-19T14:47:05.336614Z,8,8,69.6,70,183,170,67.3,70,3.08,68.3,70
2023-05-19T14:47:05.777414Z,8,8,69.6,70,183,170,67.4,70,3.08,68.3,70
2023-05-19T14:47:06.218177Z,8,8,69.6,70,183,170,67.3,70,3.08,68.2,70
2023-05-19T14:47:06.671247Z,8,8,69.6,70,184,170,67.2,70,3.08,68.3,70
2023-05-19T14:47:14.889117Z,8,8,69.6,70,184,170,66.9,70,3.1,67.2,70
2023-05-19T14:47:15.326570Z,8,8,69.7,70,184,170,67.0,70,3.1,67.1,70
2023-05-19T14:47:15.889009Z,8,8,69.6,70,185,170,66.9,70,3.1,67.2,70
2023-05-19T14:47:16.328453Z,8,8,69.7,70,185,170,66.9,70,3.1,67.0,70
2023-05-19T14:47:45.465939Z,8,8,69.6,70,186,170,66.7,70,3.07,66.3,70
2023-05-19T14:47:45.919018Z,8,8,69.6,70,186,170,66.7,70,3.07,66.4,70
2023-05-19T14:47:46.531744Z,8,8,69.6,70,186,170,66.7,70,3.07,66.5,70
2023-05-19T14:47:46.979058Z,8,8,69.6,70,186,170,66.7,70,3.07,66.5,70
2023-05-19T14:47:50.541166Z,8,8,69.7,70,186,170,66.7,70,3.08,66.8,70
2023-05-19T14:47:50.965645Z,8,8,69.6,70,186,170,66.7,70,3.08,66.8,70
2023-05-19T14:47:51.451534Z,8,8,69.6,70,186,170,66.7,70,3.08,66.8,70
2023-05-19T14:47:51.900009Z,8,8,69.6,70,186,170,66.7,70,3.08,66.9,70
2023-05-19T14:47:52.337685Z,8,8,69.6,70,186,170,66.8,70,3.08,66.9,70
2023-05-19T14:47:52.825684Z,8,8,69.7,70,186,170,66.8,70,3.08,66.9,70
2023-05-19T14:47:53.302417Z,8,8,69.6,70,186,170,66.8,70,3.08,67.0,70
2023-05-19T14:47:56.833853Z,8,8,69.6,70,186,170,66.9,70,3.05,67.3,70
2023-05-19T14:47:57.286924Z,8,8,69.6,70,186,170,66.9,70,3.05,67.4,70
2023-05-19T14:47:57.727832Z,8,8,69.6,70,186,170,66.9,70,3.05,67.5,70
2023-05-19T14:47:58.165282Z,8,8,69.6,70,186,170,67.0,70,3.05,67.5,70
2023-05-19T14:47:58.606417Z,8,8,69.7,70,186,170,67.0,70,3.05,67.6,70
2023-05-19T14:48:41.417766Z,8,8,69.7,70,184,170,67.5,70,3.04,66.0,70
2023-05-19T14:48:41.870841Z,8,8,69.6,70,184,170,67.5,70,3.04,66.1,70
2023-05-19T14:48:42.310746Z,8,8,69.8,70,184,170,67.7,70,3.04,66.1,70
2023-05-19T14:48:42.747054Z,8,8,69.6,70,184,170,67.5,70,3.04,66.2,70
2023-05-19T14:49:02.092627Z,8,8,69.6,70,184,170,67.1,70,3.04,67.8,70
2023-05-19T14:49:02.530073Z,8,8,69.6,70,184,170,67.1,70,3.04,67.8,70
2023-05-19T14:49:02.967531Z,8,8,69.6,70,184,170,67.0,70,3.04,67.9,70
2023-05-19T14:49:03.404987Z,8,8,69.6,70,184,170,67.1,70,3.04,68.0,70
2023-05-19T14:49:03.861701Z,8,8,69.6,70,184,170,67.0,70,3.04,68.0,70
2023-05-19T14:49:04.361681Z,8,8,69.6,70,184,170,67.0,70,3.04,68.1,70
2023-05-19T14:52:30.775366Z,8,8,69.5,70,184,170,66.1,70,3.04,66.1,70
2023-05-19T14:52:31.219398Z,8,8,69.4,70,184,170,66.1,70,3.04,66.2,70
2023-05-19T14:52:31.738439Z,8,8,69.5,70,184,170,66.1,70,3.04,66.0,70
2023-05-19T14:52:32.179353Z,8,8,69.5,70,184,170,66.1,70,3.04,66.2,70
2023-05-19T14:52:54.462090Z,8,8,69.5,70,184,170,67.0,70,3.04,67.4,70
2023-05-19T14:52:54.915172Z,8,8,69.5,70,184,170,67.1,70,3.04,67.5,70
2023-05-19T14:52:55.368239Z,8,8,69.4,70,184,170,67.0,70,3.04,67.6,70
2023-05-19T14:52:55.917371Z,8,8,69.6,70,184,170,67.1,70,3.04,67.6,70
2023-05-19T14:52:56.398753Z,8,8,69.5,70,184,170,67.0,70,3.04,67.6,70
2023-05-19T14:52:56.839633Z,8,8,69.6,70,184,170,67.1,70,3.04,67.6,70
2023-05-19T14:53:00.358381Z,8,8,69.5,70,184,170,67.2,70,3.05,68.0,70
2023-05-19T14:53:00.799310Z,8,8,69.4,70,184,170,67.3,70,3.05,68.2,70
2023-05-19T14:53:01.330495Z,8,8,69.5,70,184,170,67.3,70,3.05,68.1,70
2023-05-19T14:53:01.771433Z,8,8,69.5,70,184,170,67.3,70,3.05,68.2,70
2023-05-19T14:54:17.373165Z,8,8,69.4,70,185,170,67.1,70,3.07,67.0,70
2023-05-19T14:54:17.817544Z,8,8,69.5,70,185,170,67.1,70,3.07,67.0,70
2023-05-19T14:54:18.270843Z,8,8,69.4,70,185,170,67.1,70,3.07,66.9,70
2023-05-19T14:54:18.711765Z,8,8,69.4,70,185,170,67.2,70,3.07,66.9,70
2023-05-19T14:54:19.149499Z,8,8,69.5,70,185,170,67.1,70,3.07,66.9,70
2023-05-19T14:54:40.858736Z,8,8,69.4,70,185,170,67.7,70,3.06,66.2,70
2023-05-19T14:54:41.312500Z,8,8,69.4,70,185,170,67.8,70,3.07,66.3,70
2023-05-19T14:54:41.769059Z,8,8,69.4,70,185,170,67.8,70,3.07,66.2,70
2023-05-19T14:54:42.203731Z,8,8,69.5,70,185,170,67.8,70,3.07,66.5,70
2023-05-19T14:55:05.517912Z,8,8,69.4,70,185,170,66.9,70,3.04,68.4,70
2023-05-19T14:55:05.974458Z,8,8,69.4,70,185,170,66.8,70,3.04,68.4,70
2023-05-19T14:55:06.427763Z,8,8,69.4,70,185,170,66.9,70,3.04,68.5,70
2023-05-19T14:55:06.947020Z,8,8,69.3,70,185,170,66.8,70,3.04,68.4,70
2023-05-19T14:56:15.272703Z,8,8,69.4,70,185,170,67.2,70,3.07,68.4,70
2023-05-19T14:56:15.710167Z,8,8,69.5,70,185,170,67.3,70,3.07,68.3,70
2023-05-19T14:56:16.156354Z,8,8,69.4,70,185,170,67.2,70,3.07,68.3,70
2023-05-19T14:56:16.585373Z,8,8,69.4,70,185,170,67.1,70,3.07,68.4,70
2023-05-19T14:56:17.050302Z,8,8,69.4,70,185,170,67.2,70,3.07,68.3,70
2023-05-19T14:56:17.518992Z,8,8,69.4,70,185,170,67.2,70,3.07,68.3,70
2023-05-19T14:56:40.833002Z,8,8,69.3,70,186,170,66.9,70,3.05,66.3,70
2023-05-19T14:56:41.289563Z,8,8,69.4,70,186,170,67.0,70,3.05,66.2,70
2023-05-19T14:56:41.732224Z,8,8,69.3,70,186,170,66.9,70,3.05,66.1,70
2023-05-19T14:56:42.169680Z,8,8,69.3,70,186,170,67.0,70,3.05,66.1,70
2023-05-19T14:57:47.271845Z,8,8,69.4,70,186,170,67.7,70,3.06,65.8,70
2023-05-19T14:57:47.722141Z,8,8,69.4,70,186,170,67.7,70,3.06,65.9,70
2023-05-19T14:57:48.167792Z,8,8,69.4,70,186,170,67.7,70,3.06,66.0,70
2023-05-19T14:57:48.771764Z,8,8,69.4,70,186,170,67.7,70,3.06,65.9,70
2023-05-19T14:58:02.945586Z,8,8,69.4,70,186,170,67.6,70,3.05,67.0,70
2023-05-19T14:58:03.385114Z,8,8,69.4,70,186,170,67.7,70,3.05,67.1,70
2023-05-19T14:58:03.832864Z,8,8,69.4,70,186,170,67.6,70,3.05,67.2,70
2023-05-19T14:58:04.292786Z,8,8,69.5,70,186,170,67.6,70,3.05,67.2,70
2023-05-19T14:58:19.458094Z,8,8,69.4,70,186,170,66.9,70,3.05,68.3,70
